csv_name,rep,BF10,BF10_kde,prior_d0,post_d0_norm,post_d0_kde,post_d0_used,seed,mean_alpha1,sd_alpha1,rhat_alpha1,ess_alpha1,n_divergences,acceptance_rate,n_posterior_samples,draws,tune,chains,S,R_per_subject,alpha1,tau_u,tau_v,sigma
h1b_job5875002_task107.csv,0,1.0312523354642114e+16,1.8092386846622747e-219,0.3989422804014327,3.868522442878644e-17,1.8092386846622747e-219,3.868522442878644e-17,824301084,0.1897302620015308,0.0210203992720298,1.0000122186308809,6095.877943451873,0,0.9881833287914286,8000,2000,2000,4,10,1298,0.2,0.6,0.2,1.0
h1b_job5875002_task107.csv,1,9.402727700703736e+21,0.0,0.3989422804014327,4.2428356228115867e-23,0.0,4.2428356228115867e-23,787046093,0.2172719985948646,0.0208171357836984,1.0014726000542056,11755.03546850868,0,0.9864968825711607,8000,2000,2000,4,10,1298,0.2,0.6,0.2,1.0
h1b_job5875002_task107.csv,2,5.730304122373692e+17,3.1051116242403936e-253,0.3989422804014327,6.961973952547843e-19,3.1051116242403936e-253,6.961973952547843e-19,516889564,0.1983187663692605,0.0209618284477714,1.0005999985763028,12655.373365925543,0,0.9867840280423328,8000,2000,2000,4,10,1298,0.2,0.6,0.2,1.0
h1b_job5875002_task107.csv,3,3.632812401546722e+17,3.5909425412703585e-261,0.3989422804014327,1.0981637263503478e-18,3.5909425412703585e-261,1.0981637263503478e-18,545062445,0.196386060518546,0.0208629391768425,1.0000372769972707,8490.82630364937,0,0.9884366796494318,8000,2000,2000,4,10,1298,0.2,0.6,0.2,1.0
h1b_job5875002_task107.csv,4,2.1066328544673096e+27,0.0,0.3989422804014327,1.8937437511023247e-28,0.0,1.8937437511023247e-28,434826867,0.2326260166265072,0.0201227566801568,0.9998575340400582,6893.951569717032,0,0.9885354460273788,8000,2000,2000,4,10,1298,0.2,0.6,0.2,1.0
h1b_job5875002_task108.csv,0,6.951502313952082e+17,5.3619711411409356e-238,0.3989422804014327,5.738936166369826e-19,5.3619711411409356e-238,5.738936166369826e-19,930115645,0.1990341209407563,0.0209925226277088,1.0004204999743505,6389.102057957387,0,0.9882841486782408,8000,2000,2000,4,10,1298,0.2,0.6,0.2,1.0
h1b_job5875002_task108.csv,1,494250982315209.0,2.6761072866270124e-182,0.3989422804014327,8.071653768550475e-16,2.6761072866270124e-182,8.071653768550475e-16,462827145,0.1782990957353431,0.0205280713170506,1.000687888199869,7527.33457320512,0,0.985738095221308,8000,2000,2000,4,10,1298,0.2,0.6,0.2,1.0
h1b_job5875002_task108.csv,2,7.924539316077781e+23,0.0,0.3989422804014327,5.034264636583127e-25,0.0,5.034264636583127e-25,1991922,0.2319714298079464,0.0213773870674899,1.0006770181433302,7630.791483322653,0,0.9877046014180804,8000,2000,2000,4,10,1298,0.2,0.6,0.2,1.0
h1b_job5875002_task108.csv,3,10254898020444.877,6.096187098844741e-187,0.3989422804014327,3.8902608256666454e-14,6.096187098844741e-187,3.8902608256666454e-14,652484240,0.1750604268740774,0.0212892881420709,1.000374299430564,6503.462715893136,0,0.9878571219000798,8000,2000,2000,4,10,1298,0.2,0.6,0.2,1.0
h1b_job5875002_task108.csv,4,1.4876822129610282e+17,1.840196879986588e-219,0.3989422804014327,2.681636420236502e-18,1.840196879986588e-219,2.681636420236502e-18,735188644,0.189459925410575,0.0203269673179343,1.0000477660954237,11777.442574464889,0,0.9874952619939312,8000,2000,2000,4,10,1298,0.2,0.6,0.2,1.0
h1b_job5875002_task109.csv,0,2.2888344615889268e+16,1.382146921163358e-209,0.3989422804014327,1.7429931569821058e-17,1.382146921163358e-209,1.7429931569821058e-17,644184129,0.1910304994096436,0.0209595952049265,1.0009948438840708,13271.090465231871,0,0.9886307325614404,8000,2000,2000,4,10,1298,0.2,0.6,0.2,1.0
h1b_job5875002_task109.csv,1,2179452543257244.0,2.8781016361123063e-216,0.3989422804014327,1.8304701409336636e-16,2.8781016361123063e-216,1.8304701409336636e-16,470682816,0.1849383436800211,0.0208903022530595,1.000186798188867,6605.491733243227,0,0.9882754138603552,8000,2000,2000,4,10,1298,0.2,0.6,0.2,1.0
h1b_job5875002_task109.csv,2,1.0240815515374308e+18,1.2441110793794443e-253,0.3989422804014327,3.895610459953211e-19,1.2441110793794443e-253,3.895610459953211e-19,889858692,0.1965242878660154,0.0206351380786878,1.0009436576742623,13486.919768156804,0,0.987084824814666,8000,2000,2000,4,10,1298,0.2,0.6,0.2,1.0
h1b_job5875002_task109.csv,3,3.1310524458319376e+19,0.0,0.3989422804014327,1.2741475503947659e-20,0.0,1.2741475503947659e-20,236781790,0.2056833578887757,0.0208278103327169,0.999865350844439,9230.511956958317,0,0.9888174123780182,8000,2000,2000,4,10,1298,0.2,0.6,0.2,1.0
h1b_job5875002_task109.csv,4,2.45642764341154e+20,9.967739338416629e-273,0.3989422804014327,1.6240750321771044e-21,9.967739338416629e-273,1.6240750321771044e-21,755829001,0.2114497156704419,0.0209747503899984,1.000265623823965,13882.598174942006,0,0.9853070046021476,8000,2000,2000,4,10,1298,0.2,0.6,0.2,1.0
h1b_job5875002_task11.csv,0,3.8352917080987233e+18,1.6109027493865594e-290,0.3989422804014327,1.0401875809316212e-19,1.6109027493865594e-290,1.0401875809316212e-19,307462265,0.2002768145999397,0.0207305627954016,1.0010424983222554,6881.470278835389,0,0.9894583225532264,8000,2000,2000,4,10,1298,0.2,0.6,0.2,1.0
h1b_job5875002_task11.csv,1,1.386353400799953e+19,4.754668487422798e-284,0.3989422804014327,2.8776376944813213e-20,4.754668487422798e-284,2.8776376944813213e-20,305076724,0.2086816565005489,0.0213153365844301,1.0006881467342197,6502.006528888644,0,0.9871799565399024,8000,2000,2000,4,10,1298,0.2,0.6,0.2,1.0
h1b_job5875002_task11.csv,2,2105075315033468.0,1.6254066186803835e-226,0.3989422804014327,1.8951449268934523e-16,1.6254066186803835e-226,1.8951449268934523e-16,85844360,0.1833150885513161,0.0207138790342345,1.0000518234054956,14674.242403475006,0,0.9868014651659808,8000,2000,2000,4,10,1298,0.2,0.6,0.2,1.0
h1b_job5875002_task11.csv,3,5.671528534359651e+22,0.0,0.3989422804014327,7.034122776329702e-24,0.0,7.034122776329702e-24,604864040,0.2141373865531102,0.0201809333066225,0.9998809092311218,9045.4688514233,0,0.9901183248359414,8000,2000,2000,4,10,1298,0.2,0.6,0.2,1.0
h1b_job5875002_task11.csv,4,1.0744387550590756e+20,0.0,0.3989422804014327,3.713029509806703e-21,0.0,3.713029509806703e-21,498304634,0.2058802782830006,0.0205866666916392,0.9999448399551344,14067.824888385525,0,0.9871976511532748,8000,2000,2000,4,10,1298,0.2,0.6,0.2,1.0
h1b_job5875002_task110.csv,0,8.77394783372002e+20,0.0,0.3989422804014327,4.546895969317438e-22,0.0,4.546895969317438e-22,783766558,0.2056953914440865,0.0201452604722684,1.0002465965733591,7457.697586962103,0,0.9872004172343573,8000,2000,2000,4,10,1298,0.2,0.6,0.2,1.0
h1b_job5875002_task110.csv,1,1.347292260021523e+19,6.825523162789673e-300,0.3989422804014327,2.961067113939015e-20,6.825523162789673e-300,2.961067113939015e-20,523625743,0.2045935028637207,0.0208996990709201,1.0003657593901396,12804.45446850243,0,0.9868633679396662,8000,2000,2000,4,10,1298,0.2,0.6,0.2,1.0
h1b_job5875002_task110.csv,2,137939256117927.56,3.0036852277539586e-178,0.3989422804014327,2.892159140399933e-15,3.0036852277539586e-178,2.892159140399933e-15,953878957,0.1748112442038492,0.0204751541727575,1.000920390959967,5440.923501082423,0,0.9885591994089128,8000,2000,2000,4,10,1298,0.2,0.6,0.2,1.0
h1b_job5875002_task110.csv,3,3926705888765067.0,1.991717745571468e-226,0.3989422804014327,1.0159718901863015e-16,1.991717745571468e-226,1.0159718901863015e-16,599353065,0.187017380203243,0.0209692164606318,1.0003891810343324,12353.796485075489,0,0.9883836509009124,8000,2000,2000,4,10,1298,0.2,0.6,0.2,1.0
h1b_job5875002_task110.csv,4,2.6042215910068248e+22,0.0,0.3989422804014327,1.5319060473928208e-23,0.0,1.5319060473928208e-23,506743520,0.2151311917758805,0.0204183693561394,1.0002953789103564,10095.696486983588,0,0.9868742069010382,8000,2000,2000,4,10,1298,0.2,0.6,0.2,1.0
h1b_job5875002_task111.csv,0,1.37946748720718e+19,2.258988713919875e-291,0.3989422804014327,2.8920020522492707e-20,2.258988713919875e-291,2.8920020522492707e-20,901688610,0.2112156222686312,0.0215780420322627,1.0009277453292358,6138.618616466095,0,0.9878227590169164,8000,2000,2000,4,10,1298,0.2,0.6,0.2,1.0
h1b_job5875002_task111.csv,1,42171469488411.88,8.50002738295633e-194,0.3989422804014327,9.460004245549331e-15,8.50002738295633e-194,9.460004245549331e-15,922713973,0.1692612233201208,0.0201509252680553,1.0003223752784391,8264.235714784116,0,0.9879938580786528,8000,2000,2000,4,10,1298,0.2,0.6,0.2,1.0
h1b_job5875002_task111.csv,2,1.4252800311758224e+20,5.0195637e-317,0.3989422804014327,2.7990449011785704e-21,5.0195637e-317,2.7990449011785704e-21,1067590442,0.2104010714130872,0.0209835094070582,1.000112326351431,9599.873316582258,0,0.9861216171349522,8000,2000,2000,4,10,1298,0.2,0.6,0.2,1.0
h1b_job5875002_task111.csv,3,2.0195277552405403e+22,0.0,0.3989422804014327,1.975423607653837e-23,0.0,1.975423607653837e-23,705210691,0.2160947620616829,0.0205582328983209,1.0003175207197177,7216.908457424554,0,0.9871031217567792,8000,2000,2000,4,10,1298,0.2,0.6,0.2,1.0
h1b_job5875002_task111.csv,4,3.840209306547862e+22,0.0,0.3989422804014327,1.0388555637350397e-23,0.0,1.0388555637350397e-23,504920814,0.2131504795903215,0.0201576495684032,1.000029178662256,9859.981787460436,0,0.9864168515467348,8000,2000,2000,4,10,1298,0.2,0.6,0.2,1.0
h1b_job5875002_task112.csv,0,8.339220528135707e+19,4.5772765304624954e-303,0.3989422804014327,4.7839276951058025e-21,4.5772765304624954e-303,4.7839276951058025e-21,223730984,0.2159098377196031,0.0216554869504906,1.0007472002168474,7107.251437605412,0,0.9876649961021982,8000,2000,2000,4,10,1298,0.2,0.6,0.2,1.0
h1b_job5875002_task112.csv,1,724623764738.7882,6.380791861328432e-157,0.3989422804014327,5.505509200974699e-13,6.380791861328432e-157,5.505509200974699e-13,631006331,0.1599836912264807,0.0202499577459348,1.000611501704361,8556.335600795117,0,0.9874801510110368,8000,2000,2000,4,10,1298,0.2,0.6,0.2,1.0
h1b_job5875002_task112.csv,2,587332219860567.6,2.862629526696992e-200,0.3989422804014327,6.792446709226017e-16,2.862629526696992e-200,6.792446709226017e-16,456084649,0.1830726895568972,0.021036415370458,1.0008271667108348,11123.458582643458,0,0.9872389188577748,8000,2000,2000,4,10,1298,0.2,0.6,0.2,1.0
h1b_job5875002_task112.csv,3,16938686691845.389,6.528248657737327e-166,0.3989422804014327,2.3552137639660734e-14,6.528248657737327e-166,2.3552137639660734e-14,578220260,0.1702617140621565,0.0205430462219415,1.0000318148944791,7338.396767489316,0,0.9863866043111116,8000,2000,2000,4,10,1298,0.2,0.6,0.2,1.0
h1b_job5875002_task112.csv,4,5.021998672082156e+17,1.034676606540531e-291,0.3989422804014327,7.94389458163729e-19,1.034676606540531e-291,7.94389458163729e-19,874283928,0.1985188961005037,0.0210145717363414,0.9999049723024048,12110.964145243444,0,0.9870719196599264,8000,2000,2000,4,10,1298,0.2,0.6,0.2,1.0
h1b_job5875002_task113.csv,0,1.0071526430716812e+21,3.11774365e-316,0.3989422804014327,3.961090537226918e-22,3.11774365e-316,3.961090537226918e-22,856906511,0.208988133160413,0.0204435940341539,1.000237508614552,8443.583636830997,0,0.9861796974488076,8000,2000,2000,4,10,1298,0.2,0.6,0.2,1.0
h1b_job5875002_task113.csv,1,435263314594072.8,1.1167176347541167e-206,0.3989422804014327,9.165538813522223e-16,1.1167176347541167e-206,9.165538813522223e-16,1045386894,0.1829871613657986,0.0211112712239864,1.0006158287739209,7252.585643297933,0,0.9859252902837164,8000,2000,2000,4,10,1298,0.2,0.6,0.2,1.0
h1b_job5875002_task113.csv,2,3.082130883378725e+16,8.989891284961632e-225,0.3989422804014327,1.2943716392864548e-17,8.989891284961632e-225,1.2943716392864548e-17,549055385,0.1961897694021118,0.0214549545655429,1.0005347015452073,12413.833225844432,0,0.9873615750917796,8000,2000,2000,4,10,1298,0.2,0.6,0.2,1.0
h1b_job5875002_task113.csv,3,8.156810760694036e+18,1.637823e-318,0.3989422804014327,4.8909100885832846e-20,1.637823e-318,4.8909100885832846e-20,52589575,0.1974364937368439,0.0202684926133601,0.9998989031667276,7927.601720441121,0,0.9865521650704808,8000,2000,2000,4,10,1298,0.2,0.6,0.2,1.0
h1b_job5875002_task113.csv,4,3.406590618869488e+22,1.62786914803e-313,0.3989422804014327,1.1710895879054125e-23,1.62786914803e-313,1.1710895879054125e-23,16634560,0.2129636815802896,0.0201616358300733,0.9999956088317268,7451.467984372806,0,0.9877533909010464,8000,2000,2000,4,10,1298,0.2,0.6,0.2,1.0
